library	chr	arm	count	total	prop	z
BC006_UC1	chr1	p	2441564	34687876	0.07038666766451772	1.286775345657398
BC006_UC1	chr1	q	1745693	34687876	0.050325739171807465	0.9709236254996529
BC006_UC1	chr10	p	687590	34687876	0.01982219954891444	-0.7257120688121497
BC006_UC1	chr10	q	1754605	34687876	0.05058265890941262	-4.145726465552711
BC006_UC1	chr11	p	747725	34687876	0.021555802378906107	-3.930891044474609
BC006_UC1	chr11	q	991479	34687876	0.028582868550383424	-5.420651423297214
BC006_UC1	chr12	p	196480	34687876	0.005664226890109962	-0.019292218710033796
BC006_UC1	chr12	q	1400025	34687876	0.04036064358624898	5.117896199996358
BC006_UC1	chr13	q	1794405	34687876	0.05173003385966901	0.8215679754204946
BC006_UC1	chr14	q	621070	34687876	0.017904526642104002	-5.461690024227256
BC006_UC1	chr15	q	903736	34687876	0.026053368041329482	-0.7363538644283141
BC006_UC1	chr16	p	463764	34687876	0.013369628051022785	-0.1571689671821078
BC006_UC1	chr16	q	928034	34687876	0.026753843331312647	0.08540071653464998
BC006_UC1	chr17	p	235189	34687876	0.00678014992904149	0.9082658807150866
BC006_UC1	chr17	q	846393	34687876	0.024400254428953792	1.016556018144825
BC006_UC1	chr18	p	229084	34687876	0.006604151836797387	0.1141482408937946
BC006_UC1	chr18	q	750638	34687876	0.021639779846998993	-1.3424290143852031
BC006_UC1	chr19	p	232324	34687876	0.006697556229732832	-0.4293484600637586
BC006_UC1	chr2	p	1215566	34687876	0.03504296429103933	12.907265381859276
BC006_UC1	chr2	q	1969946	34687876	0.056790620446175485	-8.864360764347197
BC006_UC1	chr20	p	495001	34687876	0.014270144415876025	7.914038215758126
BC006_UC1	chr20	q	609401	34687876	0.017568126684954707	3.15249893769222
BC006_UC1	chr21	q	565113	34687876	0.016291369353372918	2.2919165165301827
BC006_UC1	chr22	q	468097	34687876	0.013494542012315773	-0.39331711460587815
BC006_UC1	chr3	p	477343	34687876	0.01376109047437785	4.2882684999543965
BC006_UC1	chr3	q	455027	34687876	0.013117753303776802	3.093233468342761
BC006_UC1	chr4	p	655460	34687876	0.018895939318971273	0.1947344524878477
BC006_UC1	chr4	q	2040280	34687876	0.05881824531429944	-0.30291557650411743
BC006_UC1	chr5	p	361127	34687876	0.010410755619629175	6.007166882422668
BC006_UC1	chr5	q	525330	34687876	0.015144484487894272	-8.3844878341516
BC006_UC1	chr6	p	578750	34687876	0.016684503830675594	1.1008121515634517
BC006_UC1	chr6	q	1708101	34687876	0.049242017585625596	-1.6787312227505602
BC006_UC1	chr7	p	1051714	34687876	0.0303193542320089	5.946387181781508
BC006_UC1	chr7	q	1470618	34687876	0.0423957350401045	2.734609507726687
BC006_UC1	chr8	p	644238	34687876	0.01857242570862511	5.761895651749495
BC006_UC1	chr8	q	1160731	34687876	0.03346215259763959	3.7563714834248203
BC006_UC1	chr9	p	510213	34687876	0.014708683806411209	-3.0893807055743183
BC006_UC1	chr9	q	756022	34687876	0.021794992578963324	-5.798893746152805
BC008_UC1	chr1	p	2366144	34561569	0.06846170670087345	-0.8117126780652254
BC008_UC1	chr1	q	1734476	34561569	0.05018510589030261	0.589449288245514
BC008_UC1	chr10	p	725823	34561569	0.021000869491775678	4.251756442666597
BC008_UC1	chr10	q	1740182	34561569	0.05035020256169504	-4.92582032927029
BC008_UC1	chr11	p	827966	34561569	0.02395626193938128	5.993438435504683
BC008_UC1	chr11	q	1045672	34561569	0.030255339391565238	9.301518567214671
BC008_UC1	chr12	p	188183	34561569	0.005444862760715522	-2.2280457226031114
BC008_UC1	chr12	q	1276005	34561569	0.03691976484053719	-7.249968897549315
BC008_UC1	chr13	q	1693209	34561569	0.04899109181067561	-2.785847594244397
BC008_UC1	chr14	q	678651	34561569	0.019636000900306348	4.631636087558104
BC008_UC1	chr15	q	860871	34561569	0.024908330984626307	-3.3517552595585016
BC008_UC1	chr16	p	471390	34561569	0.013639137737062806	0.5719726547425723
BC008_UC1	chr16	q	842031	34561569	0.02436321684354087	-5.354928148053764
BC008_UC1	chr17	p	208572	34561569	0.006034795468920985	-4.631279815565892
BC008_UC1	chr17	q	828450	34561569	0.023970265933239317	0.3085435776835556
BC008_UC1	chr18	p	217777	34561569	0.006301131757068089	-3.6777034263311874
BC008_UC1	chr18	q	735772	34561569	0.021288732580398765	-2.0906188903956253
BC008_UC1	chr19	p	222097	34561569	0.00642612608241252	-1.1445010068509633
BC008_UC1	chr2	p	1083767	34561569	0.031357575230453225	-9.80956887376992
BC008_UC1	chr2	q	1972733	34561569	0.05707880333789244	-8.287622949112466
BC008_UC1	chr20	p	473197	34561569	0.013691421243057571	3.316027127756772
BC008_UC1	chr20	q	534041	34561569	0.015451873727144736	-3.5707804527979077
BC008_UC1	chr21	q	513889	34561569	0.014868798346510252	-3.235961380977688
BC008_UC1	chr22	q	425127	34561569	0.012300570034884701	-3.15409617093329
BC008_UC1	chr3	p	456453	34561569	0.013206952496861471	0.8425941894632285
BC008_UC1	chr3	q	446016	34561569	0.012904969678893919	0.5444628523552805
BC008_UC1	chr4	p	582309	34561569	0.016848453841895893	-8.168575491575822
BC008_UC1	chr4	q	1949176	34561569	0.0563972081244344	-2.4464615605525575
BC008_UC1	chr5	p	351698	34561569	0.010175984776617056	3.703254611093308
BC008_UC1	chr5	q	505766	34561569	0.014633768507442472	-12.642152895928106
BC008_UC1	chr6	p	644444	34561569	0.01864625995422835	6.737090205880695
BC008_UC1	chr6	q	1839208	34561569	0.053215408131500046	5.957770133342446
BC008_UC1	chr7	p	1103629	34561569	0.03193225978832153	15.795579526634548
BC008_UC1	chr7	q	1525495	34561569	0.04413847646789415	8.165546735077296
BC008_UC1	chr8	p	572916	34561569	0.01657667798588658	-11.050165785168836
BC008_UC1	chr8	q	1290631	34561569	0.037342951646668586	16.659429082057635
BC008_UC1	chr9	p	726829	34561569	0.02102997696661283	14.971033688230523
BC008_UC1	chr9	q	900974	34561569	0.026068666037702165	8.674836499690121
BC009_UC1	chr1	p	2386210	34604996	0.06895565021882967	-0.27324224858482105
BC009_UC1	chr1	q	1730475	34604996	0.05000650773084904	0.10499344832395427
BC009_UC1	chr10	p	703088	34604996	0.02031752871752969	1.3660400408703557
BC009_UC1	chr10	q	1788369	34604996	0.05167950315613387	-0.46485702609671903
BC009_UC1	chr11	p	778132	34604996	0.022486117322481413	-0.08464752835303367
BC009_UC1	chr11	q	1010513	34604996	0.029201361560625524	0.023724054300569754
BC009_UC1	chr12	p	195525	34604996	0.005650195711624992	-0.1605706252023783
BC009_UC1	chr12	q	1354300	34604996	0.03913596753486115	0.7159310884282261
BC009_UC1	chr13	q	1753825	34604996	0.05068126579179492	-0.5597472146569307
BC009_UC1	chr14	q	654949	34604996	0.0189264290046443	0.49531092491291284
BC009_UC1	chr15	q	922196	34604996	0.026649215621929272	0.6246331747794607
BC009_UC1	chr16	p	462439	34604996	0.013363359440931593	-0.17412830024454157
BC009_UC1	chr16	q	924068	34604996	0.02670331185705093	-0.0295933402125642
BC009_UC1	chr17	p	230487	34604996	0.006660512256669528	0.019107247393128232
BC009_UC1	chr17	q	824004	34604996	0.023811706263453983	0.04746166530143335
BC009_UC1	chr18	p	226944	34604996	0.006558128196287033	-0.4617700882045654
BC009_UC1	chr18	q	770298	34604996	0.022259733825716957	-0.0211160898855373
BC009_UC1	chr19	p	234544	34604996	0.006777749663661282	-0.21805822913055467
BC009_UC1	chr2	p	1142104	34604996	0.03300402057552615	0.33916315970110106
BC009_UC1	chr2	q	2110699	34604996	0.0609940541533367	-0.4520668966971985
BC009_UC1	chr20	p	466393	34604996	0.013477620399089195	1.6173589261656323
BC009_UC1	chr20	q	580725	34604996	0.016781536400119798	0.653522512745773
BC009_UC1	chr21	q	547659	34604996	0.015826009631672838	0.48360486982400885
BC009_UC1	chr22	q	467375	34604996	0.013505997804478868	-0.36682829269436373
BC009_UC1	chr3	p	461717	34604996	0.013342495401531039	1.6854108227546682
BC009_UC1	chr3	q	442625	34604996	0.01279078315743773	-0.8232892516402561
BC009_UC1	chr4	p	651400	34604996	0.018823871558892827	-0.09963882696095092
BC009_UC1	chr4	q	2019138	34604996	0.05834816452514544	-0.7191172738541451
BC009_UC1	chr5	p	340432	34604996	0.009837654655414496	0.38306839035937246
BC009_UC1	chr5	q	561425	34604996	0.016223813463235193	0.6135099657347236
BC009_UC1	chr6	p	575789	34604996	0.016638898036572522	0.9697831549584395
BC009_UC1	chr6	q	1722072	34604996	0.04976368152159301	-0.6761397813992418
BC009_UC1	chr7	p	1026908	34604996	0.029675137081362473	2.0124813162231985
BC009_UC1	chr7	q	1436709	34604996	0.04151738668023542	-0.002603672685014064
BC009_UC1	chr8	p	623802	34604996	0.018026356656709337	1.1618420753333643
BC009_UC1	chr8	q	1135047	34604996	0.03280009048404456	1.5551171856206765
BC009_UC1	chr9	p	539514	34604996	0.015590638993282935	-0.5695677894524336
BC009_UC1	chr9	q	803097	34604996	0.023207544945244324	-1.0149760919220157
BC010_UC1	chr1	p	2776811	34856463	0.07966416443343663	11.400599068526155
BC010_UC1	chr1	q	1838061	34856463	0.05273228669242774	7.498796051398477
BC010_UC1	chr10	p	948392	34856463	0.027208497890333853	30.46628330994089
BC010_UC1	chr10	q	1554475	34856463	0.04459646407611696	-24.23463305951421
BC010_UC1	chr11	p	633198	34856463	0.01816587070237161	-17.946040237776288
BC010_UC1	chr11	q	1030456	34856463	0.029562838891599528	3.2056813017915538
BC010_UC1	chr12	p	192206	34856463	0.005514214107151377	-1.5297545759933386
BC010_UC1	chr12	q	1363915	34856463	0.03912947220146806	0.6925843177030475
BC010_UC1	chr13	q	1649953	34856463	0.0473356404521021	-4.966215378197967
BC010_UC1	chr14	q	623063	34856463	0.01787510683456322	-5.633187642657566
BC010_UC1	chr15	q	883700	34856463	0.025352543658833084	-2.33712045708321
BC010_UC1	chr16	p	379193	34856463	0.010878699884150609	-6.89621953852723
BC010_UC1	chr16	q	994421	34856463	0.028529027744438672	4.12517315781571
BC010_UC1	chr17	p	204291	34856463	0.0058609216890422875	-5.923526391600904
BC010_UC1	chr17	q	883205	34856463	0.025338342562181367	2.561197503193403
BC010_UC1	chr18	p	249041	34856463	0.007144758204525801	6.8790436848349925
BC010_UC1	chr18	q	712995	34856463	0.020455173549880835	-3.8671899878735063
BC010_UC1	chr19	p	242342	34856463	0.006952570029839229	0.24255099698791405
BC010_UC1	chr2	p	1139409	34856463	0.03268860067643697	-1.6050933219732404
BC010_UC1	chr2	q	2129980	34856463	0.061107175446917836	-0.22567827477793836
BC010_UC1	chr20	p	487313	34856463	0.013980563661895356	5.613291364391592
BC010_UC1	chr20	q	642441	34856463	0.018431043907122763	5.893964013542779
BC010_UC1	chr21	q	507765	34856463	0.014567312810826504	-4.40748478549299
BC010_UC1	chr22	q	419553	34856463	0.012036591320238085	-3.7644847901709477
BC010_UC1	chr3	p	428332	34856463	0.012288452789946013	-4.868710526551691
BC010_UC1	chr3	q	481200	34856463	0.013805187290517686	11.327473987558779
BC010_UC1	chr4	p	617075	34856463	0.01770331659870366	-4.676740128214726
BC010_UC1	chr4	q	1973853	34856463	0.056628034806629694	-2.2420914626035313
BC010_UC1	chr5	p	360318	34856463	0.010337193420915942	5.28526781630807
BC010_UC1	chr5	q	494077	34856463	0.014174616627051344	-16.469945630083192
BC010_UC1	chr6	p	604098	34856463	0.017331018353755515	2.9582987037825608
BC010_UC1	chr6	q	1554082	34856463	0.04458518926604802	-10.628738871626195
BC010_UC1	chr7	p	1072531	34856463	0.030769932106995482	8.697836663562445
BC010_UC1	chr7	q	1539906	34856463	0.04417849280921016	8.290250396957367
BC010_UC1	chr8	p	522376	34856463	0.014986489019267388	-24.445824113380315
BC010_UC1	chr8	q	1483128	34856463	0.042549583989631996	33.9706776593244
BC010_UC1	chr9	p	475662	34856463	0.013646307142523325	-6.124671476918821
BC010_UC1	chr9	q	763646	34856463	0.021908304350903303	-5.41513863791351
BC011_UC1	chr1	p	2444699	34769444	0.07031170817686933	1.2050585783746268
BC011_UC1	chr1	q	1940202	34769444	0.05580192769260273	15.82534047686905
BC011_UC1	chr10	p	716303	34769444	0.020601508611987007	2.5652739664619957
BC011_UC1	chr10	q	1824008	34769444	0.05246008535540574	2.154677306942787
BC011_UC1	chr11	p	527096	34769444	0.015159747737122285	-30.37439156503673
BC011_UC1	chr11	q	845930	34769444	0.02432969592496216	-42.85982755039634
BC011_UC1	chr12	p	274875	34769444	0.007905648419341995	22.54933680035196
BC011_UC1	chr12	q	1826114	34769444	0.05252065578040305	48.82573989813194
BC011_UC1	chr13	q	1686621	34769444	0.04850871357045571	-3.421180048567897
BC011_UC1	chr14	q	613152	34769444	0.0176347945051983	-7.034046302538062
BC011_UC1	chr15	q	934124	34769444	0.02686623346637352	1.1203278510389771
BC011_UC1	chr16	p	466131	34769444	0.013406340348726889	-0.05784613880488557
BC011_UC1	chr16	q	951948	34769444	0.027378867490662203	1.507763010505482
BC011_UC1	chr17	p	229910	34769444	0.00661241519996696	-0.338354682085927
BC011_UC1	chr17	q	813712	34769444	0.023403077713868535	-0.6253798165466168
BC011_UC1	chr18	p	233284	34769444	0.0067094544278591284	1.4318556543341159
BC011_UC1	chr18	q	784340	34769444	0.022558312983089406	0.6152480809490107
BC011_UC1	chr19	p	230610	34769444	0.0066325478198616	-0.6006298388677658
BC011_UC1	chr2	p	1187227	34769444	0.03414569988522106	7.376504190744314
BC011_UC1	chr2	q	2103305	34769444	0.06049291441071074	-1.45499333194606
BC011_UC1	chr20	p	505964	34769444	0.014551972703388642	10.153190977836926
BC011_UC1	chr20	q	614384	34769444	0.017670227916212866	3.476871835236581
BC011_UC1	chr21	q	551935	34769444	0.015874139373640832	0.670629162849911
BC011_UC1	chr22	q	477448	34769444	0.013731827290652102	0.15534921859838996
BC011_UC1	chr3	p	476270	34769444	0.013697946967457979	3.895637118428685
BC011_UC1	chr3	q	467044	34769444	0.013432599037246612	6.864527215587468
BC011_UC1	chr4	p	655209	34769444	0.018844391069353886	-0.015823323599519948
BC011_UC1	chr4	q	2068010	34769444	0.059477798954737385	0.2810422260210466
BC011_UC1	chr5	p	347309	34769444	0.0099889144042683	1.8674485930768119
BC011_UC1	chr5	q	493410	34769444	0.014190908546021041	-16.3341254544051
BC011_UC1	chr6	p	588289	34769444	0.01691971260742622	1.7765852768087556
BC011_UC1	chr6	q	1733738	34769444	0.04986384021556399	-0.48364372708410486
BC011_UC1	chr7	p	1012560	34769444	0.029122122286453587	-1.3644982367887286
BC011_UC1	chr7	q	1453702	34769444	0.041809756865827365	0.908514924588817
BC011_UC1	chr8	p	603049	34769444	0.017344223278347504	-4.58440938447314
BC011_UC1	chr8	q	1176672	34769444	0.03384212873809544	5.01973347781479
BC011_UC1	chr9	p	360612	34769444	0.010371520464923166	-15.480985596494286
BC011_UC1	chr9	q	550248	34769444	0.015825619759694747	-26.01548089468441
BC014_UC1	chr1	p	2390320	34545005	0.0691943741215264	-0.012998399360459819
BC014_UC1	chr1	q	1732751	34545005	0.05015923430898331	0.5192714168918079
BC014_UC1	chr10	p	685379	34545005	0.019840176604403445	-0.6497957971132106
BC014_UC1	chr10	q	1738414	34545005	0.05032316538961277	-5.016553631418194
BC014_UC1	chr11	p	735268	34545005	0.021284350660826363	-5.0531662673059214
BC014_UC1	chr11	q	1018705	34545005	0.029489212695149414	2.557575903955468
BC014_UC1	chr12	p	196846	34545005	0.005698247836409345	0.32326098063005954
BC014_UC1	chr12	q	1344655	34545005	0.038924730217870865	-0.043338514826243096
BC014_UC1	chr13	q	1763073	34545005	0.05103698783659172	-0.09123155426001957
BC014_UC1	chr14	q	646618	34545005	0.01871813305570516	-0.7189138494070281
BC014_UC1	chr15	q	904335	34545005	0.026178459085474153	-0.45063097933999763
BC014_UC1	chr16	p	464368	34545005	0.013442406507105731	0.039728599985899886
BC014_UC1	chr16	q	928424	34545005	0.026875781317733202	0.3628939805835455
BC014_UC1	chr17	p	221064	34545005	0.006399304327789213	-1.9222150840375833
BC014_UC1	chr17	q	829707	34545005	0.024018146762462476	0.387383414301205
BC014_UC1	chr18	p	223164	34545005	0.006460094592546737	-1.6885167913233787
BC014_UC1	chr18	q	778906	34545005	0.02254757236248772	0.5923565094689729
BC014_UC1	chr19	p	237657	34545005	0.006879634262609023	0.0503829559596381
BC014_UC1	chr2	p	1138452	34545005	0.03295561833034906	0.04081045847682009
BC014_UC1	chr2	q	2121112	34545005	0.06140140955255326	0.3631697801523602
BC014_UC1	chr20	p	457479	34545005	0.01324298549095593	-0.24683791249693943
BC014_UC1	chr20	q	587373	34545005	0.01700312389591491	1.3575000964139021
BC014_UC1	chr21	q	549191	34545005	0.015897841091642627	0.7627301563630823
BC014_UC1	chr22	q	479595	34545005	0.013883193822088026	0.5053486806597604
BC014_UC1	chr3	p	441436	34545005	0.012778576815953565	-1.821080091731311
BC014_UC1	chr3	q	449744	34545005	0.01301907468243238	1.9112385162065282
BC014_UC1	chr4	p	652111	34545005	0.01887714301966377	0.1179577042910366
BC014_UC1	chr4	q	2083598	34545005	0.06031546384202289	1.0226967584817082
BC014_UC1	chr5	p	337741	34545005	0.009776840385462384	-0.21372949568550936
BC014_UC1	chr5	q	555108	34545005	0.016069124899533233	-0.6760758673688163
BC014_UC1	chr6	p	556127	34545005	0.016098622651813194	-0.5824700827641113
BC014_UC1	chr6	q	1746115	34545005	0.05054609197480214	0.827583151942053
BC014_UC1	chr7	p	1017905	34545005	0.02946605449905131	0.7357205281649617
BC014_UC1	chr7	q	1437535	34545005	0.04161339678486079	0.2965943856712901
BC014_UC1	chr8	p	618477	34545005	0.01790351456020921	0.1270274793452073
BC014_UC1	chr8	q	1120796	34545005	0.0324445169424639	0.37289006445266143
BC014_UC1	chr9	p	548239	34545005	0.01587028283828588	0.2293959028546389
BC014_UC1	chr9	q	807217	34545005	0.023367111974654513	-0.47456743363039694
BC015_UC1	chr1	p	2410660	34740067	0.06939134573344374	0.20172936729479443
BC015_UC1	chr1	q	1744133	34740067	0.05020522844702631	0.6440326621659113
BC015_UC1	chr10	p	704676	34740067	0.020284244126529752	1.2254807565490242
BC015_UC1	chr10	q	1793211	34740067	0.05161794880821617	-0.6714255692542267
BC015_UC1	chr11	p	782434	34740067	0.02252252420814272	0.06587112007244789
BC015_UC1	chr11	q	1010488	34740067	0.029087105675415077	-0.9820301406700297
BC015_UC1	chr12	p	197784	34740067	0.005693253268624957	0.27297122211461317
BC015_UC1	chr12	q	1355492	34740067	0.03901811703471959	0.2923302599347669
BC015_UC1	chr13	q	1759478	34740067	0.05064693743970039	-0.6049605231576519
BC015_UC1	chr14	q	661746	34740067	0.019048495214473823	1.206874528704594
BC015_UC1	chr15	q	929855	34740067	0.026766068125314783	0.8915382488028811
BC015_UC1	chr16	p	464271	34740067	0.013364136574635851	-0.17202581354767763
BC015_UC1	chr16	q	926794	34740067	0.026677956608431412	-0.08729406913829126
BC015_UC1	chr17	p	233516	34740067	0.006721806264795056	0.4746501831188833
BC015_UC1	chr17	q	822234	34740067	0.023668175424071576	-0.18887400620004755
BC015_UC1	chr18	p	230925	34740067	0.006647223794933959	0.6531305961776636
BC015_UC1	chr18	q	776781	34740067	0.022359801436191817	0.19215881693521966
BC015_UC1	chr19	p	229146	34740067	0.006596014912694325	-0.6968851806569942
BC015_UC1	chr2	p	1146686	34740067	0.03300759322081906	0.36118503843329547
